Symbol,avg_score,count,sub_cate,yearquarter
70011,0.06956715512787918,120,灵活配置型基金,2011H1
70013,0.06919684565587454,217,偏股混合型基金,2011H1
70017,0.05410394697849235,217,偏股混合型基金,2011H1
70018,0.08143296348086243,120,灵活配置型基金,2011H1
70019,0.07394347650595519,217,偏股混合型基金,2011H1
70021,0.06736667988572935,217,偏股混合型基金,2011H1
70099,0.08241741894851627,217,偏股混合型基金,2011H1
80005,0.06960140902780781,217,偏股混合型基金,2011H1
90001,0.08394620792629813,120,灵活配置型基金,2011H1
90003,0.06499706017396718,120,灵活配置型基金,2011H1
90004,0.07097914466479167,120,灵活配置型基金,2011H1
90006,0.13283391073346132,5,偏债混合型基金,2011H1
90007,0.10458906240383596,217,偏股混合型基金,2011H1
90009,0.06805619292716547,217,偏股混合型基金,2011H1
90010,0.05485842728389879,53,被动指数型基金,2011H1
90011,0.0827257484605338,217,偏股混合型基金,2011H1
90012,0.07402503799717378,53,被动指数型基金,2011H1
90013,0.07594292998004888,217,偏股混合型基金,2011H1
100022,0.0473968600078175,120,灵活配置型基金,2011H1
100026,0.0707689398268778,217,偏股混合型基金,2011H1
100029,0.03911333003391817,120,灵活配置型基金,2011H1
100032,0.12034948105708904,13,增强指数型基金,2011H1
100038,0.12001304794102904,13,增强指数型基金,2011H1
100039,0.07331133377630997,217,偏股混合型基金,2011H1
100053,0.09702782227876286,53,被动指数型基金,2011H1
121001,0.12083819955587383,5,偏债混合型基金,2011H1
121002,0.1093375191558152,120,灵活配置型基金,2011H1
121003,0.08989914975124771,217,偏股混合型基金,2011H1
121005,0.07097333995839963,217,偏股混合型基金,2011H1
121006,0.08890244387245422,120,灵活配置型基金,2011H1
121008,0.08503924715354141,217,偏股混合型基金,2011H1
150103,0.08634962793439623,120,灵活配置型基金,2011H1
151001,0.06730392123765655,217,偏股混合型基金,2011H1
160105,0.09385880113113668,120,灵活配置型基金,2011H1
160106,0.07287898967428823,217,偏股混合型基金,2011H1
160119,0.14007486533022148,53,被动指数型基金,2011H1
160211,0.08832697032560259,217,偏股混合型基金,2011H1
160212,0.10190092361948454,217,偏股混合型基金,2011H1
160215,0.08241792169089114,120,灵活配置型基金,2011H1
160314,0.07640901619937558,217,偏股混合型基金,2011H1
160505,0.048579393330240396,217,偏股混合型基金,2011H1
160512,0.03918428161966907,217,偏股混合型基金,2011H1
160603,0.057029702312623415,120,灵活配置型基金,2011H1
160605,0.05543422636886433,120,灵活配置型基金,2011H1
160607,0.045734080230636895,217,偏股混合型基金,2011H1
160610,0.047038097470067396,120,灵活配置型基金,2011H1
160611,0.05212714207280328,217,偏股混合型基金,2011H1
160613,0.046265166486755036,217,偏股混合型基金,2011H1
160615,0.08779921959031298,53,被动指数型基金,2011H1
160616,0.0625085245361024,53,被动指数型基金,2011H1
160706,0.14752688559369656,53,被动指数型基金,2011H1
160716,0.12957655762339815,53,被动指数型基金,2011H1
160805,0.05580048677511509,120,灵活配置型基金,2011H1
160806,0.031759305408758175,53,被动指数型基金,2011H1
160807,0.08861093275811309,53,被动指数型基金,2011H1
160910,0.049292152561247304,120,灵活配置型基金,2011H1
161211,0.023350360416719326,53,被动指数型基金,2011H1
161604,0.07416397125794073,53,被动指数型基金,2011H1
161605,0.08266436252743001,120,灵活配置型基金,2011H1
161606,0.07661090913461517,120,灵活配置型基金,2011H1
161607,0.02693504700437184,13,增强指数型基金,2011H1
161609,0.08082735725176357,217,偏股混合型基金,2011H1
161610,0.06801887888306841,217,偏股混合型基金,2011H1
161611,0.08833146597417539,217,偏股混合型基金,2011H1
161612,0.09054893701565712,53,被动指数型基金,2011H1
161706,0.07475329405512261,217,偏股混合型基金,2011H1
161810,0.041829586769389755,217,偏股混合型基金,2011H1
161811,0.0860584101261887,53,被动指数型基金,2011H1
161812,0.0860584101261887,53,被动指数型基金,2011H1
161816,0.0860584101261887,53,被动指数型基金,2011H1
161903,0.03494445226811863,217,偏股混合型基金,2011H1
161907,0.04759851558450254,53,被动指数型基金,2011H1
162102,0.06095861156432442,217,偏股混合型基金,2011H1
162201,0.08538419490214433,120,灵活配置型基金,2011H1
162202,0.09213150718326987,120,灵活配置型基金,2011H1
162203,0.09514118737230694,120,灵活配置型基金,2011H1
162205,0.12655491381883616,5,偏债混合型基金,2011H1
162207,0.07806028662172189,217,偏股混合型基金,2011H1
162208,0.076753597240895,8,普通股票型基金,2011H1
162209,0.07291899858394521,217,偏股混合型基金,2011H1
162211,0.05320810383030519,120,灵活配置型基金,2011H1
162212,0.048750117386815686,217,偏股混合型基金,2011H1
162213,0.048143964260816526,13,增强指数型基金,2011H1
162214,0.10235234355974578,217,偏股混合型基金,2011H1
162307,0.06574640843033223,53,被动指数型基金,2011H1
162509,0.09917529363114874,53,被动指数型基金,2011H1
162605,0.07689094807403286,217,偏股混合型基金,2011H1
162607,0.07814381566877185,217,偏股混合型基金,2011H1
162703,0.08575884230898405,217,偏股混合型基金,2011H1
162711,0.043429115277556864,53,被动指数型基金,2011H1
163001,0.02518182024941775,120,灵活配置型基金,2011H1
163109,0.05734082805607815,53,被动指数型基金,2011H1
163302,0.08186557314669088,120,灵活配置型基金,2011H1
163402,0.07393193525106952,120,灵活配置型基金,2011H1
163406,0.08056484203794237,217,偏股混合型基金,2011H1
163407,0.042458223178982686,13,增强指数型基金,2011H1
163503,0.057350041303989616,217,偏股混合型基金,2011H1
163803,0.07690557033630417,217,偏股混合型基金,2011H1
163804,0.07518730327331767,120,灵活配置型基金,2011H1
163805,0.06114520835969163,217,偏股混合型基金,2011H1
163807,0.06953839568110799,120,灵活配置型基金,2011H1
163808,0.07274975828253302,13,增强指数型基金,2011H1
163809,0.07144987926197545,120,灵活配置型基金,2011H1
163810,0.0791562752022097,120,灵活配置型基金,2011H1
164205,0.06716994568705555,8,普通股票型基金,2011H1
165309,0.1293692890827034,53,被动指数型基金,2011H1
165508,0.06335998773961088,217,偏股混合型基金,2011H1
165511,0.04787766924655095,53,被动指数型基金,2011H1
166001,0.06278039613730069,217,偏股混合型基金,2011H1
166002,0.0571898053962892,120,灵活配置型基金,2011H1
166005,0.03386230824819937,217,偏股混合型基金,2011H1
166006,0.06714580063858334,217,偏股混合型基金,2011H1
166007,0.04876693566694576,217,偏股混合型基金,2011H1
166009,0.0328084258190978,217,偏股混合型基金,2011H1
180001,0.05809165791142728,120,灵活配置型基金,2011H1
180010,0.08066534168571915,217,偏股混合型基金,2011H1
180012,0.06129125027149088,217,偏股混合型基金,2011H1
180013,0.02879532073969918,217,偏股混合型基金,2011H1
180018,0.08900017182653144,120,灵活配置型基金,2011H1
180020,0.06322009016294027,120,灵活配置型基金,2011H1
200001,0.04133456366059055,120,灵活配置型基金,2011H1
200002,0.07026861350123695,13,增强指数型基金,2011H1
200006,0.06947861137169019,217,偏股混合型基金,2011H1
200007,0.069152519510438,120,灵活配置型基金,2011H1
200008,0.04869516241505806,217,偏股混合型基金,2011H1
200010,0.02960799383788154,217,偏股混合型基金,2011H1
200012,0.08257680108195621,217,偏股混合型基金,2011H1
202001,0.09141111328887438,120,灵活配置型基金,2011H1
202002,0.09141111328887438,120,灵活配置型基金,2011H1
202003,0.05458146505366817,217,偏股混合型基金,2011H1
202005,0.07706034915255644,217,偏股混合型基金,2011H1
202007,0.04637723947630565,217,偏股混合型基金,2011H1
202009,0.10375269835874916,217,偏股混合型基金,2011H1
202011,0.05346985492846722,217,偏股混合型基金,2011H1
202015,0.1331073750548486,53,被动指数型基金,2011H1
202017,0.13870549089503734,53,被动指数型基金,2011H1
202019,0.03123538844150053,217,偏股混合型基金,2011H1
202021,0.08723510118236516,53,被动指数型基金,2011H1
202023,0.0607514489946576,120,灵活配置型基金,2011H1
202211,0.04995691786818905,53,被动指数型基金,2011H1
206001,0.06475526548456396,120,灵活配置型基金,2011H1
206002,0.07194298782604763,217,偏股混合型基金,2011H1
206007,0.07603962079960899,217,偏股混合型基金,2011H1
210001,0.05984377377511308,120,灵活配置型基金,2011H1
210002,0.052246379929905086,120,灵活配置型基金,2011H1
210003,0.07827626148985548,217,偏股混合型基金,2011H1
210004,0.05819971478771637,217,偏股混合型基金,2011H1
210005,0.0706796863283704,217,偏股混合型基金,2011H1
213001,0.051222503751826735,120,灵活配置型基金,2011H1
213002,0.05174311833490488,217,偏股混合型基金,2011H1
213003,0.08290982355410872,217,偏股混合型基金,2011H1
213006,0.026098885385241934,120,灵活配置型基金,2011H1
213008,0.06780388228346328,217,偏股混合型基金,2011H1
213010,0.0691069143895919,13,增强指数型基金,2011H1
217001,0.07885585998051928,217,偏股混合型基金,2011H1
217002,0.08623654954135412,4,平衡混合型基金,2011H1
217005,0.057279832175640935,217,偏股混合型基金,2011H1
217009,0.06652430072038741,120,灵活配置型基金,2011H1
217010,0.07880960658089628,217,偏股混合型基金,2011H1
217012,0.0878675508437343,217,偏股混合型基金,2011H1
217013,0.044509184538185,217,偏股混合型基金,2011H1
217016,0.06321944979915638,53,被动指数型基金,2011H1
217017,0.061310419724937844,53,被动指数型基金,2011H1
233001,0.07251829304732378,120,灵活配置型基金,2011H1
233006,0.07235515988024145,217,偏股混合型基金,2011H1
233007,0.06694120317182504,217,偏股混合型基金,2011H1
233008,0.07010057757919029,120,灵活配置型基金,2011H1
240001,0.06549925233499242,217,偏股混合型基金,2011H1
240002,0.07229055776260788,120,灵活配置型基金,2011H1
240009,0.06320219651328111,217,偏股混合型基金,2011H1
240010,0.06856206864813845,217,偏股混合型基金,2011H1
240011,0.06218554573197961,217,偏股混合型基金,2011H1
240014,0.08782652640750382,53,被动指数型基金,2011H1
240016,0.0752015167952708,53,被动指数型基金,2011H1
240017,0.09262264664993028,217,偏股混合型基金,2011H1
253010,0.034794256100819085,120,灵活配置型基金,2011H1
255010,0.05915242540650065,120,灵活配置型基金,2011H1
257010,0.05982784632748609,120,灵活配置型基金,2011H1
257020,0.056224502282955294,217,偏股混合型基金,2011H1
257030,0.0424475320679251,217,偏股混合型基金,2011H1
257040,0.056778919760755775,217,偏股混合型基金,2011H1
257050,0.0424475320679251,217,偏股混合型基金,2011H1
257060,0.07881462733911453,53,被动指数型基金,2011H1
260101,0.0761514746150525,217,偏股混合型基金,2011H1
260103,0.08495500063678867,120,灵活配置型基金,2011H1
260104,0.055762763536419284,217,偏股混合型基金,2011H1
260108,0.09261042823851928,217,偏股混合型基金,2011H1
260109,0.055762763536419284,217,偏股混合型基金,2011H1
260110,0.07179236686938707,217,偏股混合型基金,2011H1
260111,0.09261042823851928,217,偏股混合型基金,2011H1
260112,0.08220114253358353,217,偏股混合型基金,2011H1
260115,0.051618760604033635,217,偏股混合型基金,2011H1
270001,0.04663003775058309,120,灵活配置型基金,2011H1
270002,0.07700246945023533,4,平衡混合型基金,2011H1
270006,0.06080453137401487,120,灵活配置型基金,2011H1
270007,0.06844538399018343,120,灵活配置型基金,2011H1
270008,0.09325067936292575,217,偏股混合型基金,2011H1
270010,0.043429115277556864,53,被动指数型基金,2011H1
270021,0.046189867647811036,217,偏股混合型基金,2011H1
270022,0.07421383531376094,120,灵活配置型基金,2011H1
270025,0.05004602029044091,217,偏股混合型基金,2011H1
288001,0.08260928178077327,217,偏股混合型基金,2011H1
288002,0.06677860990681676,217,偏股混合型基金,2011H1
290002,0.06297418256290252,120,灵活配置型基金,2011H1
290004,0.09274666095023738,217,偏股混合型基金,2011H1
290005,0.04896112426649775,120,灵活配置型基金,2011H1
290006,0.05624320446449211,217,偏股混合型基金,2011H1
290008,0.08747038440049239,217,偏股混合型基金,2011H1
310308,0.060439900477944654,217,偏股混合型基金,2011H1
310318,0.05751396765789155,13,增强指数型基金,2011H1
310368,0.0771814658207827,217,偏股混合型基金,2011H1
310388,0.051928661308736246,217,偏股混合型基金,2011H1
310398,0.08477700326837735,53,被动指数型基金,2011H1
320001,0.0627728160642396,217,偏股混合型基金,2011H1
320005,0.05626718251116157,217,偏股混合型基金,2011H1
320006,0.0645308605395257,120,灵活配置型基金,2011H1
320007,0.08015143700064185,217,偏股混合型基金,2011H1
320010,0.05810244286538291,53,被动指数型基金,2011H1
320011,0.054519095316460556,217,偏股混合型基金,2011H1
320012,0.03854428678332535,217,偏股混合型基金,2011H1
320014,0.04656592434128885,13,增强指数型基金,2011H1
340001,0.053909550607204405,5,偏债混合型基金,2011H1
340006,0.08048360235989091,8,普通股票型基金,2011H1
340007,0.04631532033613539,217,偏股混合型基金,2011H1
340008,0.04361184677109118,120,灵活配置型基金,2011H1
350001,0.08766086545462405,120,灵活配置型基金,2011H1
350002,0.07532661634031679,120,灵活配置型基金,2011H1
350005,0.09976658176941172,120,灵活配置型基金,2011H1
350007,0.06712637607318656,120,灵活配置型基金,2011H1
373010,0.05547881947519874,120,灵活配置型基金,2011H1
373020,0.06337974034249776,4,平衡混合型基金,2011H1
376510,0.046110683120787116,8,普通股票型基金,2011H1
377530,0.09007377359234996,217,偏股混合型基金,2011H1
379010,0.055608070352488076,217,偏股混合型基金,2011H1
398001,0.08523853564014033,120,灵活配置型基金,2011H1
398011,0.06687817310836783,120,灵活配置型基金,2011H1
398021,0.05252125238378838,120,灵活配置型基金,2011H1
398031,0.05647399101871993,120,灵活配置型基金,2011H1
398041,0.057176373941901046,217,偏股混合型基金,2011H1
398051,0.059508444027354265,120,灵活配置型基金,2011H1
399001,0.06684397898900964,13,增强指数型基金,2011H1
400003,0.07546636267409966,120,灵活配置型基金,2011H1
400007,0.061644515863830004,217,偏股混合型基金,2011H1
